Restaurant ID,Price range,Aggregate rating,Votes,Rating text
8427230,0,0,2,Not Rated
8427200,4,0,3,Not Rated
29,0,0,0,Not Rated
8424070,0,0,0,Not Rated
8306530,3,4,489,Very Good
8332063,2,4,49,Very Good
309852,4,3.3,79,Average
8245284,3,3.6,207,Good
300403,2,2.6,27,Average
8260739,0,2.9,8,Average
300068,0,3.8,72,Good
308075,2,3.7,47,Good
8276343,2,3.6,22,Good
4682,0,3.2,7,Average
6090,0,2.7,29,Average
275,2,2.5,7,Average
2934,3,3.2,88,Average
308800,3,3.3,30,Average
4854,2,2.7,87,Average
306078,3,3.3,90,Average
300538,0,3,6,Average
305579,0,2.8,5,Average
7977785,2,3,0,Average
8037804,0,3,4,Average
8472638,0,3.2,0,Average
8068054,0,3.2,0,Average
8424579,0,3.3,6,Average
305552,0,3,5,Average
302004,0,3.3,20,Average
8386266,0,3,0,Average
8272352,0,2.9,7,Average
300560,0,2.8,6,Average
304453,0,3,4,Average
8025006,0,3.3,5,Average
300836,0,3,0,Average
306002,0,2.9,8,Average
302023,2,3,0,Average
8430898,2,0,0,Not Rated
305570,0,0,2,Not Rated
8447292,0,0,0,Not Rated
8365986,0,0,0,Not Rated
8440532,2,0,0,Not Rated
8492045,0,0,0,Not Rated
8352076,0,0,3,Not Rated
8450605,0,0,0,Not Rated
8455549,0,0,0,Not Rated
8455545,0,0,0,Not Rated
8490264,2,0,0,Not Rated
8455547,0,0,0,Not Rated
8290456,0,0,0,Not Rated
8472660,0,0,0,Not Rated
300255,0,0,0,Not Rated
8366008,0,0,0,Not Rated
8462257,0,0,0,Not Rated
8302627,0,0,0,Not Rated
8492003,2,0,0,Not Rated
8430045,0,0,0,Not Rated
8430909,0,0,0,Not Rated
8098820,0,0,0,Not Rated
8430905,0,0,0,Not Rated
8430907,0,0,0,Not Rated
8450597,0,0,0,Not Rated
7989089,0,0,0,Not Rated
8492057,0,0,0,Not Rated
7989093,0,0,2,Not Rated
8429049,0,0,0,Not Rated
8366006,0,0,2,Not Rated
305567,0,0,0,Not Rated
8455550,0,0,0,Not Rated
8430902,0,0,0,Not Rated
8365385,0,2.4,26,Poor
586,2,3.3,73,Average
3403,4,3.6,27,Good
2902,2,3.7,286,Good
308628,2,3.6,44,Good
8466399,3,0,3,Not Rated
8057406,3,4,69,Very Good
8264963,4,4,65,Very Good
8384023,0,3.2,6,Average
308595,0,3.2,24,Average
8250308,0,2.9,6,Average
8303675,0,3,5,Average
8245286,0,3.2,36,Average
8404475,2,3,4,Average
308804,0,2.9,5,Average
308996,0,2.9,5,Average
304583,0,3.3,4,Average
308080,0,3.4,55,Average
8372669,0,3,6,Average
309305,0,3,6,Average
8292457,0,3.4,20,Average
973,2,3,5,Average
8292469,0,3,8,Average
8380626,3,3.5,24,Good
8425057,3,3.5,26,Good
8365990,2,3.5,54,Good
8355046,2,3.5,38,Good
8454473,2,3.8,8,Good
8432240,2,3.5,2,Good
302027,0,0,0,Not Rated
8430872,0,0,0,Not Rated
8292478,0,0,0,Not Rated
8429407,0,0,0,Not Rated
8244564,0,0,0,Not Rated
304385,0,0,0,Not Rated
9507,0,0,3,Not Rated
7094,0,0,2,Not Rated
8472448,0,0,3,Not Rated
8472599,0,0,0,Not Rated
8429644,0,0,0,Not Rated
7080,0,0,3,Not Rated
309006,0,0,3,Not Rated
8292480,0,0,2,Not Rated
7087,0,0,2,Not Rated
300998,3,4.3,252,Very Good
3239,4,3.3,50,Average
300422,4,3.7,47,Good
4404,4,3.9,820,Good
300008,2,3.3,52,Average
8206903,2,3.6,86,Good
79,3,3.6,40,Good
4375,2,3,26,Average
3955,4,3.2,48,Average
4376,3,3.2,8,Average
898,4,3.7,0,Good
900,4,3.6,0,Good
306098,4,4.4,609,Very Good
8302443,4,3,5,Average
2683,4,3.5,42,Good
2682,4,3.9,548,Good
2680,4,3.8,34,Good
2674,4,3.7,39,Good
2684,3,3.7,65,Good
2675,4,4.3,800,Very Good
3227,4,3.3,45,Average
4840,4,3.6,97,Good
2726,4,3.2,0,Average
300523,4,3.2,2,Average
2729,4,3.3,25,Average
2724,4,3.9,272,Good
2728,4,3.7,59,Good
2730,2,3.8,45,Good
2727,4,3.7,4,Good
2730,4,3.6,57,Good
2725,4,4,259,Very Good
8237363,3,3,90,Average
8322508,2,3.3,20,Average
23,0,3.4,9,Average
8277022,0,2.9,5,Average
8354650,2,2.8,9,Average
9670,2,3.5,96,Good
8424209,0,0,0,Not Rated
49,2,0.9,46,Poor
8842,2,3.3,46,Average
8807,3,3.2,30,Average
309000,4,3.4,50,Average
300524,4,3.5,45,Good
3900,4,3.7,409,Good
3027,4,3.9,265,Good
4907,4,3.7,747,Good
4,4,3.6,62,Good
300688,4,3.9,86,Good
300697,4,3.6,48,Good
300696,4,3.6,42,Good
300695,4,4,84,Very Good
4907,4,3.9,240,Good
4900,4,3.8,99,Good
6802,4,3.9,78,Good
4900,4,3.7,59,Good
4905,4,3.6,32,Good
300878,0,2.9,4,Average
3283,4,3.8,85,Good
2768,4,3.3,99,Average
2770,4,3.3,69,Average
2769,4,3.8,773,Good
3202,4,3,26,Average
4000,2,3.3,9,Average
302902,4,3.6,90,Good
5325,4,3.7,0,Good
4496,4,3,5,Average
2688,4,3.8,79,Good
2690,4,3.9,696,Good
3948,4,3.6,64,Good
2694,4,3.9,83,Good
2689,4,4,398,Very Good
2693,4,4.2,540,Very Good
8400770,4,3.7,42,Good
8376469,4,3.5,24,Good
2700,4,4,45,Very Good
2702,3,4,76,Very Good
9709,4,3.2,28,Average
302309,4,3,5,Average
300858,2,3,4,Average
30,3,3.6,350,Good
303200,3,3.8,637,Good
8282047,4,4,46,Very Good
8459030,0,0,0,Not Rated
302036,0,2.9,6,Average
300767,0,2.7,0,Average
302003,0,2.9,5,Average
300273,0,3,7,Average
308868,0,3,8,Average
8372667,0,2.9,7,Average
300728,0,3,7,Average
8564,0,3,6,Average
305486,0,2.9,20,Average
8485858,0,3,4,Average
8204802,0,2.9,5,Average
300254,0,3,6,Average
300272,0,3.2,6,Average
302089,0,3.3,26,Average
8034070,0,3,4,Average
305785,0,2.6,0,Average
8268700,2,3,5,Average
308862,0,2.9,8,Average
308863,0,3.4,8,Average
304309,2,3,7,Average
8098440,0,3,7,Average
304060,0,3.2,26,Average
8037798,0,3.2,0,Average
300279,0,2.9,5,Average
5964,0,3,7,Average
8240496,0,3.5,7,Good
309695,0,3.5,20,Good
308905,0,0,2,Not Rated
8302644,0,0,2,Not Rated
305238,0,0,3,Not Rated
300907,0,0,3,Not Rated
8372304,0,0,0,Not Rated
303282,0,0,2,Not Rated
8368025,0,0,3,Not Rated
8089242,0,0,0,Not Rated
304060,0,0,2,Not Rated
8037803,0,0,2,Not Rated
8487958,2,0,0,Not Rated
8368020,0,0,0,Not Rated
303037,0,0,2,Not Rated
305866,2,0,3,Not Rated
8430090,0,0,2,Not Rated
8037792,0,0,0,Not Rated
8356794,0,0,0,Not Rated
302040,0,0,0,Not Rated
8460328,0,0,3,Not Rated
8087733,2,0,3,Not Rated
5960,0,0,3,Not Rated
8430076,2,0,3,Not Rated
8037796,0,0,3,Not Rated
302853,0,0,2,Not Rated
8469949,0,0,3,Not Rated
8428720,0,0,2,Not Rated
8203087,0,0,0,Not Rated
308900,0,0,2,Not Rated
8430577,2,0,2,Not Rated
300286,0,0,3,Not Rated
8246984,0,0,3,Not Rated
302040,0,0,2,Not Rated
8429080,0,0,3,Not Rated
304730,0,0,0,Not Rated
5438,2,3.7,280,Good
3383,2,3.4,4,Average
4450,2,3.6,438,Good
8254520,2,4.2,73,Very Good
8352678,0,2.9,77,Average
8263236,2,3.6,24,Good
8277230,2,3.7,59,Good
8350230,0,3.8,37,Good
8380070,0,2.3,42,Poor
8306543,0,3,5,Average
7297,0,2.8,5,Average
5774,0,2.9,0,Average
302072,2,2.9,4,Average
8068065,0,3,4,Average
8449824,0,2.8,4,Average
5403,0,2.7,2,Average
8285208,0,2.9,7,Average
306085,0,2.7,5,Average
302073,2,2.5,6,Average
302054,0,3,4,Average
300902,0,3,4,Average
8372660,0,3,4,Average
5499,0,3.3,2,Average
302005,0,3,0,Average
306079,0,3,4,Average
302057,0,3,7,Average
302729,0,3,5,Average
303067,0,3,4,Average
8033490,0,3.2,0,Average
8204464,2,2.7,0,Average
5402,0,3,6,Average
8358654,0,2.8,9,Average
309067,0,3,0,Average
300903,0,2.8,6,Average
302757,0,2.8,4,Average
300625,0,2.9,4,Average
302070,0,3,5,Average
9209,0,2.8,7,Average
8290240,0,2.8,6,Average
307946,0,3,8,Average
8203082,0,2.7,6,Average
302047,0,2.9,7,Average
307040,2,2.8,2,Average
302835,0,0,3,Not Rated
9008,0,0,3,Not Rated
9006,0,0,3,Not Rated
8400202,0,0,2,Not Rated
8437028,0,0,2,Not Rated
8330594,2,0,2,Not Rated
8380265,0,0,0,Not Rated
8302449,0,0,3,Not Rated
8372672,0,0,2,Not Rated
8363058,0,0,2,Not Rated
300580,0,0,3,Not Rated
300904,0,0,2,Not Rated
5470,0,0,0,Not Rated
8358206,0,0,3,Not Rated
7989006,0,0,2,Not Rated
8409500,0,0,2,Not Rated
307950,0,0,3,Not Rated
8354634,0,0,2,Not Rated
306080,0,0,3,Not Rated
300907,0,0,2,Not Rated
8358065,0,0,2,Not Rated
8372666,0,0,3,Not Rated
8499450,0,0,3,Not Rated
8500608,0,0,0,Not Rated
8004009,0,2.4,4,Poor
8257,0,2.6,33,Average
8290204,0,2.6,23,Average
547,3,2.7,32,Average
8209520,2,3.4,25,Average
8378036,0,2.9,5,Average
8300958,0,3.3,25,Average
8979,0,3.4,99,Average
8205,0,2.8,7,Average
2009,2,3.4,93,Average
6042,0,3,38,Average
308806,0,2.8,5,Average
308785,3,2.6,86,Average
309769,0,2.5,8,Average
3779,2,2.5,63,Average
6027,3,2.7,307,Average
4982,2,2.9,9,Average
4677,2,2.5,88,Average
8265,2,3.6,60,Good
302352,0,3.9,96,Good
8285699,0,3.5,54,Good
304987,0,2.3,45,Poor
305386,2,2.4,7,Poor
474,3,2.2,79,Poor
252,3,2.4,224,Poor
5850,3,2.4,43,Poor
404,2,2,90,Poor
3072,2,3.4,398,Average
234,3,3,45,Average
308,2,2.8,33,Average
300305,4,3.3,89,Average
509,0,3.7,248,Good
8089255,2,3.8,22,Good
8369756,2,3.8,23,Good
8406856,3,3.9,40,Good
306554,3,3.8,609,Good
8287390,2,3.8,43,Good
60,2,3.8,286,Good
306859,2,3.7,64,Good
308620,2,3.5,70,Good
8208320,2,3.5,95,Good
8337788,2,3.9,90,Good
2778,3,3.6,360,Good
8292485,2,3.8,40,Good
8423898,3,3.8,20,Good
308246,2,3.7,85,Good
8289277,2,0,2,Not Rated
8264997,2,4.2,93,Very Good
8044479,2,4,73,Very Good
8430079,2,4.2,62,Very Good
307032,2,2.9,252,Average
305243,2,2.8,45,Average
9077,2,3.3,87,Average
308697,2,3.3,99,Average
3507,2,2.5,30,Average
8350020,2,3.9,5,Good
300345,2,3.9,380,Good
492,2,3.6,277,Good
300069,2,3.7,364,Good
302535,0,3.2,22,Average
535,2,3.3,47,Average
304280,0,3.3,28,Average
7392,0,3,4,Average
2022,0,3.4,20,Average
302438,2,2.9,6,Average
309789,0,3,9,Average
303402,3,2.8,9,Average
7360,0,3.3,23,Average
4307,0,2.7,26,Average
8458099,0,3,8,Average
2024,2,3,30,Average
2204,0,3.2,28,Average
305403,0,3.3,8,Average
775,2,2.8,299,Average
8247024,3,3.3,52,Average
303244,0,3,9,Average
300262,0,3.3,40,Average
8458332,0,3.5,37,Good
7390,2,3.6,80,Good
8098434,0,3.6,34,Good
8370408,2,3.5,20,Good
308007,3,3.7,76,Good
8227685,0,0,0,Not Rated
8394443,0,0,0,Not Rated
8302585,0,0,2,Not Rated
8358669,0,0,2,Not Rated
8279460,0,0,3,Not Rated
8463329,0,0,0,Not Rated
8277085,3,0,2,Not Rated
8358667,0,0,0,Not Rated
8405363,0,0,0,Not Rated
8440933,2,0,0,Not Rated
8397698,2,0,0,Not Rated
8492083,2,0,0,Not Rated
8289247,4,4.3,4,Very Good
8530,0,2.8,7,Average
8500,0,2.9,6,Average
8520,0,3,30,Average
300084,2,2.8,7,Average
8207007,0,3.2,3,Average
8342098,0,3,36,Average
300230,2,2.6,7,Average
300876,0,3.3,32,Average
8265408,0,3,5,Average
302507,0,3.4,30,Average
302783,0,3.3,30,Average
307920,2,2.9,4,Average
300253,0,2.9,4,Average
307290,0,2.9,0,Average
8532,0,3,6,Average
8323036,0,3,4,Average
8325065,0,3.7,32,Good
300248,0,0,3,Not Rated
8424207,0,0,0,Not Rated
8420697,0,0,0,Not Rated
8424648,0,0,0,Not Rated
8376497,0,0,0,Not Rated
8377898,0,0,0,Not Rated
8423889,0,0,0,Not Rated
8424638,0,0,0,Not Rated
8424660,0,0,0,Not Rated
8375390,0,0,2,Not Rated
8377902,0,0,0,Not Rated
8430246,0,0,0,Not Rated
8425308,0,0,0,Not Rated
8336496,0,0,3,Not Rated
8429388,0,0,0,Not Rated
8499026,0,0,0,Not Rated
8424202,0,0,0,Not Rated
8434964,0,0,0,Not Rated
8377909,0,0,0,Not Rated
8390095,0,0,2,Not Rated
8423894,0,0,3,Not Rated
8404502,0,0,0,Not Rated
8409424,2,0,0,Not Rated
8377900,0,0,0,Not Rated
8424582,0,0,0,Not Rated
8424654,0,0,0,Not Rated
8424650,2,0,0,Not Rated
8423008,0,0,0,Not Rated
8250459,0,0,0,Not Rated
8424208,0,0,0,Not Rated
8424656,0,0,0,Not Rated
8375387,0,0,0,Not Rated
8424200,0,0,0,Not Rated
8377895,0,0,0,Not Rated
300960,0,0,3,Not Rated
8424640,0,0,0,Not Rated
8424584,0,0,2,Not Rated
8424088,0,0,0,Not Rated
8372694,0,0,0,Not Rated
8370398,0,0,0,Not Rated
8409206,0,0,0,Not Rated
8429386,0,0,0,Not Rated
8396090,0,0,0,Not Rated
8424092,0,0,0,Not Rated
8499493,2,0,0,Not Rated
8322647,2,3.3,43,Average
6654,0,3,25,Average
300940,0,3.4,43,Average
8263693,0,3,0,Average
8245248,0,3,6,Average
305275,2,3.4,68,Average
8337490,0,3.3,2,Average
302364,0,3.3,27,Average
302422,0,2.9,9,Average
8359295,0,3,5,Average
307369,2,3.3,732,Average
308800,2,3.4,430,Average
8273624,2,4.6,36,Excellent
8075303,0,3.8,4,Good
300532,2,3.8,429,Good
302420,0,3.5,65,Good
308055,2,3.5,349,Good
305856,2,3.6,480,Good
308950,0,3.6,304,Good
7977767,2,3.7,344,Good
8359288,0,3.5,8,Good
99,2,3.9,409,Good
302365,0,3.5,27,Good
7989097,2,3.5,359,Good
8233584,2,3.6,555,Good
8240524,2,4,506,Very Good
300700,2,4.3,3986,Very Good
303849,0,4.2,740,Very Good
8258484,2,4,636,Very Good
8057386,0,4.4,63,Very Good
8455949,0,4,90,Very Good
8337907,0,3.4,9,Average
8440677,0,0,0,Not Rated
8355037,0,3.3,5,Average
8024369,0,3.3,23,Average
8220405,0,3.4,28,Average
302066,0,2.8,4,Average
8696,0,3,40,Average
6925,0,3,6,Average
300459,0,2.7,0,Average
2403,2,2.6,20,Average
8695,0,3.3,55,Average
300396,0,2.9,6,Average
8333392,0,3,6,Average
8287378,2,3.2,20,Average
307095,2,3.3,6,Average
300440,0,3.2,7,Average
4793,0,2.6,44,Average
8478982,2,3,5,Average
8322639,0,3,5,Average
8285737,0,3.3,26,Average
8204800,0,3,8,Average
300380,0,3.3,20,Average
8277000,2,3.2,3,Average
300460,0,3.4,33,Average
3654,2,2.6,33,Average
8264996,0,3,8,Average
300377,0,3.3,33,Average
8680,0,3,0,Average
8246995,0,2.8,30,Average
4785,0,3,34,Average
2402,2,2.8,20,Average
300406,0,3,2,Average
300390,2,3,24,Average
4064,0,2.7,44,Average
8365390,0,3.3,5,Average
8508,0,3,7,Average
305,0,2.8,37,Average
8245289,0,3.2,0,Average
8057797,0,3.2,9,Average
300472,0,3,23,Average
8247004,2,3.4,23,Average
4790,0,2.8,0,Average
8707,0,3,4,Average
302083,0,3,4,Average
4792,0,3.3,42,Average
2362,0,3.4,35,Average
4338,2,2.6,43,Average
309098,2,2.6,28,Average
300457,0,3.2,7,Average
302200,3,3.4,40,Average
3657,2,3.4,26,Average
300640,2,3.2,49,Average
309323,3,3.2,30,Average
300333,0,3,7,Average
5925,0,2.6,42,Average
302448,0,3.5,36,Good
300600,2,3.5,56,Good
8365870,2,0,3,Not Rated
8466393,0,0,0,Not Rated
8258762,0,0,3,Not Rated
8489507,2,0,2,Not Rated
3665,2,2.3,26,Poor
309473,0,2.8,4,Average
8502,0,2.9,5,Average
8303857,0,3.4,33,Average
6264,0,3.3,4,Average
8409896,0,3,7,Average
8290205,0,3.2,2,Average
8264964,0,3,6,Average
8420420,0,3.3,2,Average
300604,2,2.6,54,Average
8225627,0,3,5,Average
6250,0,2.5,50,Average
6253,0,3.3,20,Average
8249080,0,3.2,0,Average
8364535,0,2.9,4,Average
8028870,2,3.5,37,Good
8024355,2,3.8,22,Good
304598,2,3.6,26,Good
8380890,0,3.6,35,Good
8458629,2,3.6,26,Good
6240,2,3.6,68,Good
8420428,0,0,0,Not Rated
8408262,0,0,0,Not Rated
8408276,2,0,0,Not Rated
8420469,0,0,0,Not Rated
8420467,0,0,0,Not Rated
8446390,0,0,0,Not Rated
8420470,0,0,0,Not Rated
8377897,0,0,0,Not Rated
8409870,0,0,0,Not Rated
8420424,0,0,0,Not Rated
8377900,0,0,0,Not Rated
8290232,0,0,0,Not Rated
8445360,0,0,0,Not Rated
603,0,2.4,29,Poor
8206900,0,2.2,64,Poor
300440,0,2.4,0,Poor
4740,0,2.6,9,Average
2044,0,3.4,35,Average
306064,0,3,24,Average
6553,0,3.2,8,Average
8363089,0,0,0,Not Rated
8294257,0,0,0,Not Rated
349,0,3.4,86,Average
3455,2,2,52,Poor
5,3,3.5,78,Good
300506,2,3.4,86,Average
3974,0,3.5,206,Good
8063893,0,3.7,83,Good
303093,0,4,490,Very Good
8384035,0,3,5,Average
8337772,2,3.2,7,Average
8306073,2,3,25,Average
8336490,0,3,8,Average
8306524,3,3.6,22,Good
8390300,2,0,3,Not Rated
8446490,2,0,3,Not Rated
8334400,2,0,3,Not Rated
8474934,0,0,0,Not Rated
8406747,0,0,0,Not Rated
8405376,2,0,3,Not Rated
8446483,3,0,0,Not Rated
8409099,2,0,2,Not Rated
8446485,2,0,0,Not Rated
8439530,2,0,3,Not Rated
8279456,2,2.7,33,Average
304475,0,3.3,39,Average
300970,0,3,9,Average
908,0,3.3,28,Average
3467,0,3,30,Average
8265698,2,2.7,5,Average
7457,0,2.7,52,Average
8075274,0,2.9,5,Average
3469,2,3.2,46,Average
2605,3,3,42,Average
4640,0,2.7,28,Average
928,0,3.2,30,Average
302756,0,2.7,8,Average
309505,0,3,25,Average
9890,0,3.9,9,Good
954,2,3.7,334,Good
8357525,0,0,2,Not Rated
8265700,0,0,3,Not Rated
8252382,0,0,0,Not Rated
8478967,0,0,0,Not Rated
8300920,0,0,0,Not Rated
8455876,0,0,0,Not Rated
8478987,0,0,0,Not Rated
8479000,0,0,0,Not Rated
8478997,0,0,0,Not Rated
8492060,0,0,0,Not Rated
8349925,0,0,0,Not Rated
8492065,0,0,0,Not Rated
300480,0,0,0,Not Rated
8044470,0,0,0,Not Rated
8466972,0,0,0,Not Rated
8429376,2,0,0,Not Rated
8354968,0,0,0,Not Rated
8440542,2,0,0,Not Rated
8445274,0,0,0,Not Rated
8068047,0,0,0,Not Rated
8429375,0,0,0,Not Rated
300479,0,0,0,Not Rated
8202060,2,0,0,Not Rated
300063,2,3,5,Average
302204,2,3.4,50,Average
309640,2,2.9,6,Average
306688,0,3.2,45,Average
8440427,2,0,3,Not Rated
302573,0,3,47,Average
7983,0,3.5,94,Good
302540,0,3.7,330,Good
7992,0,3.8,603,Good
3695,4,3,579,Average
4473,2,3.5,69,Good
3250,3,3.5,278,Good
708,4,2.4,220,Poor
8272360,3,3.4,20,Average
8372695,3,3.4,205,Average
8265400,0,2.7,202,Average
8303706,0,4.5,324,Excellent
8268698,2,4.5,47,Excellent
8264244,2,3.5,23,Good
8277070,3,3.9,99,Good
8265409,2,3.8,458,Good
8233606,0,3.9,24,Good
8366022,3,3.9,73,Good
8273550,2,3.7,64,Good
8272346,2,3.7,86,Good
8268925,2,3.7,204,Good
8272379,0,3.8,69,Good
8272355,3,3.9,749,Good
8268722,3,3.9,73,Good
8273556,3,3.9,366,Good
8272367,0,3.9,232,Good
8258775,2,3.6,397,Good
8449092,0,3.7,22,Good
8460590,2,3.5,3,Good
8254530,0,3.7,508,Good
8336202,3,3.8,67,Good
8268727,3,4,567,Very Good
8268702,3,4,750,Very Good
8272353,3,4,322,Very Good
8260040,3,4.3,428,Very Good
8272357,2,4,90,Very Good
8303688,3,4,20,Very Good
8268706,3,4,607,Very Good
8264533,2,4.2,306,Very Good
2799,3,3.4,67,Average
2655,4,3.2,27,Average
300392,0,3.4,96,Average
302727,2,3,2,Average
300698,0,2.6,2,Average
307297,2,2.5,24,Average
3054,3,3.3,29,Average
8357543,2,3.9,44,Good
3055,3,3.7,330,Good
8424580,2,0,3,Not Rated
8420057,3,3.4,299,Average
8233620,0,3.6,46,Good
300605,2,3.7,480,Good
8279442,4,3.8,240,Good
8279455,3,3.8,240,Good
8424873,0,0,0,Not Rated
8380672,0,0,3,Not Rated
8382336,0,0,0,Not Rated
8424874,2,0,0,Not Rated
8424872,0,0,0,Not Rated
8424880,2,0,2,Not Rated
8380675,3,0,0,Not Rated
8409893,3,4,0,Very Good
8289074,2,4,59,Very Good
8290236,2,0,0,Not Rated
300604,3,3.3,9,Average
8429395,0,2.5,6,Average
3735,2,2.6,36,Average
9730,0,2.5,4,Average
302032,0,2.8,24,Average
8258062,2,3.2,24,Average
302044,2,3,7,Average
4470,0,3.2,20,Average
8253392,0,3,37,Average
300790,2,2.8,6,Average
8052,0,2.8,9,Average
303035,2,3,9,Average
300509,2,2.8,20,Average
302275,0,2.8,8,Average
302027,0,2.6,2,Average
8322604,2,2.9,4,Average
8433889,2,3,8,Average
8232020,2,2.7,25,Average
307628,3,2.9,43,Average
8280980,2,2.5,0,Average
8050,2,2.8,50,Average
302039,2,3.5,56,Good
8377927,0,3.8,80,Good
303020,2,3.5,28,Good
8360734,0,0,3,Not Rated
304338,0,0,2,Not Rated
8440390,0,0,0,Not Rated
8383456,0,0,0,Not Rated
8427237,0,0,3,Not Rated
8382359,0,0,3,Not Rated
8445740,0,0,0,Not Rated
8330809,0,0,3,Not Rated
8377925,2,0,2,Not Rated
302287,0,0,3,Not Rated
8440766,0,0,0,Not Rated
8280977,3,0,3,Not Rated
8336259,0,0,0,Not Rated
8440537,0,0,2,Not Rated
8028857,2,2.9,55,Average
8279435,2,2.7,0,Average
8280983,0,3,6,Average
300402,3,3,7,Average
300460,4,0,0,Not Rated
300468,3,0,0,Not Rated
2342,3,2.6,92,Average
309088,2,2.8,9,Average
8334423,0,3.2,49,Average
439,2,2.6,44,Average
8430970,0,3.4,29,Average
307708,0,3,20,Average
5685,2,2.7,33,Average
302243,0,3.6,97,Good
8428604,0,3.5,24,Good
8424869,2,3.9,40,Good
307232,0,3.6,280,Good
300907,2,3.6,582,Good
8382370,0,0,2,Not Rated
8422,3,3.4,29,Average
8344,4,3.2,20,Average
8440,2,2.9,4,Average
8350,4,3.5,79,Good
4505,3,3.3,29,Average
8307498,4,0,0,Not Rated
8370434,2,3.3,4,Average
8425747,2,3,8,Average
8370402,2,3,6,Average
8383509,0,3.4,6,Average
8446433,2,3.2,6,Average
8349905,2,2.9,7,Average
8352249,2,2.5,5,Average
8383479,0,3.2,3,Average
8383470,2,3,0,Average
8383460,3,2.6,7,Average
8440424,2,2.6,5,Average
8383477,0,2.8,5,Average
8383466,0,2.8,6,Average
8396079,3,3.5,8,Good
8466950,3,3.8,46,Good
8337905,0,3.5,34,Good
8360220,2,3.6,20,Good
8383484,0,0,0,Not Rated
8440064,0,0,3,Not Rated
8382377,0,0,0,Not Rated
8383444,2,0,0,Not Rated
8406753,0,0,0,Not Rated
8440550,0,0,0,Not Rated
8383480,0,0,0,Not Rated
8440406,0,0,0,Not Rated
8380647,0,0,0,Not Rated
8440406,0,0,0,Not Rated
8370430,0,0,0,Not Rated
8383490,2,2.3,8,Poor
8273632,0,2.3,27,Poor
8382345,0,0,0,Not Rated
8382347,0,0,0,Not Rated
3226,4,3.2,35,Average
4627,3,3.3,60,Average
302278,0,2.9,9,Average
8364350,0,2.7,5,Average
8373737,2,3,5,Average
8024366,2,3.2,6,Average
8254400,0,2.8,9,Average
309545,0,3.5,83,Good
300067,0,0,2,Not Rated
8430587,4,0,0,Not Rated
6033,2,3.4,25,Average
6036,4,3.2,32,Average
669,4,4,228,Very Good
3924,4,3.5,208,Good
8383500,0,0,0,Not Rated
8245267,0,0,2,Not Rated
304496,0,2.9,2,Average
308670,0,2.9,6,Average
8462632,2,0,2,Not Rated
8322648,0,0,0,Not Rated
8356045,0,0,0,Not Rated
8026000,0,0,0,Not Rated
8273622,2,4,76,Very Good
5742,2,2.7,90,Average
300086,2,3.3,34,Average
2330,0,2.6,70,Average
2329,2,3.4,90,Average
8382363,2,3.7,38,Good
8456760,0,0,0,Not Rated
8435292,2,0,0,Not Rated
8435286,0,0,2,Not Rated
8243997,0,3.2,33,Average
8268352,2,3.4,33,Average
8463699,3,3,9,Average
8376508,0,2.6,0,Average
8046402,3,2.5,2,Average
8206904,0,2.9,4,Average
5634,0,2.9,9,Average
4540,0,2.8,0,Average
8226,0,2.6,6,Average
8254527,0,2.9,7,Average
8409725,0,3.3,3,Average
300208,2,2.5,36,Average
8228,0,2.6,26,Average
8236,2,2.7,8,Average
8405343,3,2.6,26,Average
8033476,2,2.6,25,Average
8380224,2,3.2,7,Average
8440750,2,3.3,3,Average
306560,2,2.7,36,Average
8370428,2,3.4,3,Average
8372250,2,3,8,Average
302369,2,3.2,27,Average
307004,3,3.5,367,Good
8332064,2,3.8,99,Good
8206939,2,3.7,5,Good
8378004,0,3.6,8,Good
8057400,2,3.6,72,Good
8057800,2,3.6,56,Good
8252385,2,3.6,8,Good
8420504,0,3.5,20,Good
8300503,0,0,0,Not Rated
8424073,0,0,0,Not Rated
8233620,2,0,0,Not Rated
8432230,0,0,0,Not Rated
8409202,2,0,0,Not Rated
8209528,2,0,3,Not Rated
8380050,2,0,0,Not Rated
8355003,2,0,0,Not Rated
8348609,0,0,0,Not Rated
8424075,0,0,0,Not Rated
303405,0,0,0,Not Rated
8460286,2,0,0,Not Rated
300762,0,0,2,Not Rated
8208893,0,0,3,Not Rated
8478980,0,0,0,Not Rated
8400832,0,0,0,Not Rated
8303705,0,0,0,Not Rated
4480,2,2,84,Poor
3764,2,2.4,76,Poor
304636,2,2.3,94,Poor
307340,2,2.4,50,Poor
8237,0,2.4,63,Poor
8268724,2,4,75,Very Good
302463,0,3,9,Average
309308,0,3,5,Average
302508,0,2.8,30,Average
8072,0,3,7,Average
5755,2,2.6,34,Average
8486840,0,3,4,Average
8074,2,2.7,26,Average
307888,0,3,30,Average
834,3,3.7,82,Good
8382337,0,0,2,Not Rated
8433542,2,0,0,Not Rated
8382335,0,0,0,Not Rated
8264985,2,0,0,Not Rated
8265692,0,0,0,Not Rated
304937,0,0,3,Not Rated
8489849,0,0,0,Not Rated
8485826,0,0,0,Not Rated
8489806,0,0,0,Not Rated
8380674,2,0,3,Not Rated
8440772,0,0,0,Not Rated
8390890,0,0,0,Not Rated
8060,0,2.3,5,Poor
308623,0,2.6,26,Average
300003,2,3.4,55,Average
8368005,0,3.9,64,Good
8273942,2,3.9,32,Good
8034079,0,3.6,20,Good
8440403,0,0,0,Not Rated
